,timestamp,KCHOL.E_price_change,SAHOL.E_price_change
79,2023-01-23 14:56:04.827587,0.3058103975535076,0.13986013986013734
80,2023-01-23 14:56:04.830873,0.3050640634533197,0.13986013986013734
81,2023-01-24 07:00:01.498056,0.6662628709872775,-0.4215456674472984
82,2023-01-25 13:08:01.443588,0.32030749519538215,0.0
83,2023-01-27 07:00:03.381688,0.3853564547206201,0.3031834259727084
84,2023-02-02 14:59:39.936604,0.3450655624568588,0.41972717733473885
85,2023-02-06 07:11:27.076605,0.45992115637318864,0.15007503751875984
86,2023-02-06 07:14:16.836472,0.3261578604044413,0.15045135406217547
87,2023-02-06 08:36:02.166142,0.33222591362125353,0.0
88,2023-02-06 09:15:51.551467,0.33046926635822427,"Series([], dtype: float64)"
89,2023-02-06 11:21:39.283916,0.4034969737726879,0.0
