timestamp,YKBNK.E_price_change,ISCTR.E_price_change,interval
2023-01-26_07:03:08.061038,0.3076923076922977,0.0,0.000415
2023-01-27_08:25:59.105734,0.3278688524590123,0.0,0.528331
2023-01-27_12:54:49.469502,0.33783783783782884,0.0,0.0
2023-01-30_07:04:40.891662,0.32644178454841466,0.0,0.919321
2023-02-02_07:00:03.179350,0.4733727810650956,-0.10020040080160886,0.322716
2023-02-02_07:00:59.687916,0.35545023696681444,0.0,0.445749
2023-02-02_08:27:46.877384,0.3504672897196359,0.0,0.0
2023-02-02_14:33:37.198597,0.4932182490752224,0.0,0.401791
2023-02-03_07:00:00.691726,0.47961630695443347,-0.4098360655737654,0.176527
2023-02-06_07:00:00.984936,0.45610034207526073,-0.5813953488372103,0.082695
2023-02-06_07:00:01.215577,1.2485811577752637,-0.7766990291262044,0.063767
2023-02-06_07:01:12.363898,0.3389830508474523,0.0,0.668057
2023-02-06_07:03:44.179282,0.3374578177727683,0.09680542110357404,0.491537
2023-02-06_09:32:45.598087,0.3374578177727683,0.0,0.0
2023-02-06_09:39:33.522867,0.4469273743016755,0.0,0.0
2023-02-06_13:42:43.114039,0.46403712296982924,0.0,0.0
2023-02-06_13:43:02.869699,0.34602076124568004,0.0,0.0
2023-02-06_14:02:30.409572,0.34843205574912606,0.0,0.0
2023-02-06_14:35:56.822776,0.45300113250283935,0.0,0.084009
2023-02-07_07:00:08.183693,0.3389830508474523,0.38610038610038533,0.458425
2023-02-07_07:00:14.090404,0.3389830508474523,-0.28957528957529455,0.06955
2023-02-07_07:07:38.860798,0.3420752565564511,0.0,0.0
2023-02-07_07:15:24.945451,0.4592422502870175,0.19704433497536034,0.605724
2023-02-07_07:34:48.148818,0.34965034965035446,0.0,0.0
2023-02-07_07:37:59.017388,0.3472222222222321,0.0,0.000509
2023-02-07_07:45:28.878235,0.3452243958573131,0.0,0.0
2023-02-07_07:45:31.290020,0.3452243958573131,0.0,0.357234
2023-02-07_07:46:08.742232,0.3444316877152742,0.0,0.0
2023-02-07_07:46:24.535658,0.3444316877152742,0.0,0.118842
2023-02-07_10:57:16.897523,0.3562945368170922,0.0,0.0
2023-02-07_11:26:33.682997,0.4901960784313708,0.0,0.000484
2023-02-07_11:48:32.550847,0.3671970624234966,0.0,0.0
2023-02-07_12:38:56.486082,0.36275695284160303,0.0,0.466093
2023-02-07_12:57:43.838566,0.363636363636366,0.0,0.455605
2023-02-07_13:45:04.721551,0.4761904761904745,0.0,0.0
2023-02-07_14:02:03.593046,0.36231884057971175,0.0,0.0
2023-02-08_07:11:34.056288,0.8905852417302906,0.0,0.0
2023-02-08_07:42:01.620761,0.6410256410256387,-0.2195389681668436,0.008716
2023-02-08_07:42:02.768256,0.5121638924455718,-0.219780219780219,0.058963
2023-02-08_07:42:04.816191,0.512820512820511,0.1097694840834329,0.267439
2023-02-08_07:42:06.098585,0.3826530612244916,0.1097694840834329,0.293838
2023-02-15_07:00:06.021496,0.5813953488372103,0.19379844961240345,0.641008
2023-02-15_07:00:06.097381,0.5813953488372103,0.19379844961240345,0.565123
2023-02-15_07:00:08.286499,0.5813953488372103,0.0,0.001886
2023-02-15_07:00:12.204499,0.6976744186046435,0.7827788649706457,0.20427
2023-02-15_07:00:13.664501,0.4629629629629539,-0.09718172983479434,0.185454
2023-02-15_07:00:30.221964,0.694444444444442,-0.5964214711729587,0.654529
2023-02-15_07:00:37.685827,0.34802784222738303,0.49261083743843415,0.429112
2023-02-15_07:00:37.795550,0.5780346820809301,0.49261083743843415,0.319389
2023-02-15_07:00:40.433595,0.3452243958573131,0.39525691699604515,0.004986
2023-02-15_07:00:54.161404,0.3468208092485492,0.0,0.246011
2023-02-15_07:01:15.080837,0.9291521486643362,0.3937007874015741,0.885348
2023-02-15_07:01:19.507237,0.5780346820809301,0.09813542688910104,0.10639
2023-02-15_07:01:42.647095,0.34802784222738303,-0.2952755905511806,0.196309
2023-02-15_07:18:10.757514,0.454545454545463,0.0,0.0
2023-02-15_07:18:12.751446,0.6810442678774065,0.0,0.699867
2023-02-15_07:18:14.221285,0.6802721088435382,0.0,0.0
2023-02-15_07:18:15.721809,0.9070294784580435,0.0,0.410689
2023-02-15_07:18:17.037741,0.9070294784580435,-0.09606147934677622,0.212672
2023-02-15_07:23:54.467711,0.4524886877828038,0.0,0.0
2023-02-15_07:23:57.532316,0.6787330316742057,0.0,0.0
2023-02-15_07:23:59.166064,0.6787330316742057,0.0,0.13422
2023-02-15_07:24:00.388937,0.33821871476888976,0.19175455417066445,0.64923
2023-02-15_07:25:28.226951,0.3374578177727683,0.0,0.290581
2023-02-16_07:00:01.557336,0.3092783505154628,-0.4405286343612369,0.050157
2023-02-16_07:00:02.503880,0.3112033195020736,0.35242290748898064,0.295983
2023-02-16_07:00:07.039820,0.41536863966771254,0.08779631255486642,0.004165
2023-02-16_07:00:09.524617,0.41407867494824835,-0.5300353356890497,0.127822
2023-02-16_07:00:14.721184,0.41407867494824835,-0.6178287731685828,0.005967
2023-02-16_07:00:19.651437,0.41407867494824835,0.7957559681697646,0.111022
2023-02-16_07:02:44.968159,0.31152647975076775,-0.08818342151675207,0.040759
2023-02-16_07:02:47.219322,0.31152647975076775,0.08810572687225626,0.529224
2023-02-16_07:02:55.157953,0.31152647975076775,-0.26501766784452485,0.195415
2023-02-16_07:03:00.505287,0.31088082901553626,0.0,0.152637
2023-02-16_07:03:05.544986,0.4145077720207224,-0.1765225066195919,0.088289
2023-02-16_07:04:21.207135,0.31315240083507057,0.0,0.705034
2023-02-16_07:04:27.409830,0.5219206680584509,-0.08833922261484162,0.151503
2023-02-16_07:04:52.644927,0.31282586027112647,-0.08810572687225626,0.304549
2023-02-16_07:05:58.860098,0.31185031185030354,-0.08795074758134458,0.070457
2023-02-16_07:08:19.555670,0.42016806722688926,0.0,0.128842
2023-02-16_07:10:00.914384,0.31813361611876534,0.3603603603603567,0.435242
2023-02-16_07:10:02.568666,0.4237288135593209,0.0,0.0
2023-02-16_07:10:41.103847,0.31880977683316214,-0.09009009009008917,0.311687
2023-02-16_07:12:02.439866,0.31678986272438703,0.0,0.941724
2023-02-16_07:14:22.062305,0.42149631190726566,-0.08857395925598865,0.000393
