timestamp,KOZAL.E_price_change,KOZAA.E_price_change,interval
2022-09-13_11:03:59.654128,0.3697834125726329,0.1299545159194393,0.016033
2022-09-13_11:18:09.175864,0.3674540682414795,0.06480881399870686,0.009259
2022-09-14_07:00:06.762702,0.340136054421758,-2.274342572850041,0.025146
2022-09-14_07:00:26.218805,0.45274476513865736,0.8480565371024706,0.906696
2022-09-14_07:01:01.110984,0.3397508493771184,-0.3518648838845895,0.07726
2022-09-14_07:07:00.048029,0.4542873367404887,-0.14054813773718422,0.968676
2022-09-14_07:11:01.884975,0.340136054421758,0.20935101186323468,0.719679
2022-09-14_13:23:18.535512,0.41950707918196883,0.1986754966887494,0.654972
2022-09-14_13:23:28.565299,0.31347962382444194,-0.06618133686300265,0.089168
2022-09-14_13:57:48.433342,0.31512605042016695,-0.1969796454366346,0.00113
2022-09-14_13:58:09.896511,0.31512605042016695,0.1971090670170872,0.012309
2022-09-14_14:31:25.605585,0.3676470588235281,0.06578947368420796,0.611602
2022-09-14_14:33:11.239977,0.36687631027254586,-0.1969796454366346,0.015429
2022-09-14_14:33:19.135044,0.3136434918975528,0.0,0.764327
2022-09-15_07:03:14.291134,0.31512605042016695,0,0
2022-09-15_14:36:53.151265,0.5232862375719627,0.0,0.05787
2022-09-20_07:00:00.326212,0.5056179775280834,1.7844396859386213,0.343024
2022-09-20_09:15:13.369402,0.3420752565564511,-0.14513788098693414,0.931398
2022-09-20_09:36:00.246567,0.3376477208778761,0.0,0.124787
2022-09-20_11:47:31.344987,0.38398244651673963,0.07052186177716191,0.367113
2022-09-20_11:47:31.345842,0.328947368421062,0.07052186177716191,0.366258
2022-09-26_07:06:42.700386,0.3069053708439906,-0.13395847287340779,0.00157
2022-09-29_14:25:14.068441,0.33821871476888976,0,0
2022-09-29_14:56:12.712344,0.4390779363337094,-0.07507507507507061,0.000886
2022-09-29_14:56:12.716794,0.32876712328766544,-0.07507507507507061,0.000945
2022-10-10_07:11:53.935300,0.31397174254317317,-0.06863417982154729,0.002994
2022-10-14_07:52:32.898128,0.3058103975535076,0.13413816230718467,0.86374
2022-10-18_07:05:47.900896,0.3842459173871271,0.29797377830751426,0.447794
2022-10-18_12:22:56.645574,0.3786086133459543,-0.11474469305794432,0.004664
2022-10-26_07:25:22.591921,0.36250647332987107,0.18999366687777464,0.417627
2022-11-01_07:33:10.659935,0.35842293906809264,0.06269592476488839,0.005764
2022-11-14_14:24:12.772319,0.36870135190496534,0.36307053941908585,0.029803
2022-11-15_08:22:09.708234,0.42735042735042583,0.2175095160413365,0.191662
2022-11-17_07:37:58.025666,0.38281582305401685,0.27041644131964304,0.105608
2022-11-17_07:38:44.272353,0.4159733777038266,-0.10706638115631772,0.000626
2022-11-17_07:38:49.342870,0.45662100456620447,-0.21413276231263545,0.139104
2022-11-22_11:06:32.679341,0.32549728752260254,0.1491795126802531,0.49125
2022-11-22_11:06:32.683016,0.3250270855904569,0.1491795126802531,0.487575
2022-11-22_11:06:32.685952,0.3610108303249149,0.1491795126802531,0.484639
2022-11-22_11:06:32.687511,0.6861682918021028,0.09940357852882276,0.48308
2022-11-22_11:19:43.018334,0.32385750269881,0.0,0.998443
2022-11-22_14:28:19.505792,0.3502626970227629,0.09950248756218638,0.657245
2022-11-22_14:42:18.906746,0.3836763167073487,0.09857072449481752,0.776374
2022-11-22_14:44:59.034970,0.31141868512110094,-0.09794319294809117,0.009586
2022-11-22_14:47:32.882668,0.48526863084921157,0.19607843137254832,0.220779
2022-11-22_14:52:35.710224,0.694444444444442,0.09813542688910104,0.033469
2022-11-24_09:12:01.586163,0.38498556304138454,-0.1403180542563165,0.001725
2022-11-25_07:00:03.413287,0.3264094955489627,0.6550218340611424,0.324522
2022-11-25_07:00:05.151863,0.4154302670623222,0.6986899563318882,0.717529
2022-11-25_07:09:54.837163,0.7025761124121788,0.2983802216538711,0.452861
2022-11-25_07:09:54.838648,0.9953161592505921,0.2983802216538711,0.451376
2022-11-25_07:10:03.553697,0.7005253940455258,0.34028073160357053,0.284376
2022-11-25_07:10:03.557091,0.7280139778683692,0.34028073160357053,0.280982
2022-11-25_07:10:03.563108,1.224132905858344,0.34028073160357053,0.274965
2022-11-25_07:10:03.564160,1.544289044289049,0.34028073160357053,0.273913
2022-11-25_07:10:03.565382,1.6321772078111252,0.34028073160357053,0.272691
2022-11-25_07:10:09.995215,1.3119533527696792,0.2969876962240159,0.572896
2022-11-25_07:10:10.293185,1.282424948994465,0.2969876962240159,0.274926
2022-11-25_07:10:17.268274,1.0449927431059436,0.6339814032121804,0.128887
2022-11-25_07:10:17.271246,1.0724637681159388,0.6339814032121804,0.125915
2022-11-25_07:10:17.272095,1.0724637681159388,0.6339814032121804,0.125066
2022-11-25_07:10:30.872258,0.3769208466222196,-0.46491969568893676,0.001921
2022-11-25_07:12:17.793413,0.32173150043872667,0.3386960203217715,0.406364
2022-11-25_08:29:47.018301,0.3338391502276217,-0.1325673884224443,0.083424
2022-11-25_08:29:52.203532,0.42475728155340065,0.08830022075054789,0.216673
2022-11-25_08:29:52.206944,0.3030303030302939,-0.08830022075054789,0.213261
2022-11-25_08:49:26.116954,0.32875074716078867,-0.2196836555360182,0.160774
2022-11-25_08:49:43.724441,0.4499100179963911,0.17590149516271136,0.168848
2022-11-28_07:17:03.029909,0.5369928400954738,0.1818181818181719,0.747641
2022-11-28_08:25:57.190044,0.588235294117645,0.1853568118628468,0.870858
2022-11-28_12:05:04.362349,0.32173150043872667,-0.22045855379189128,0.016996
2022-12-02_07:00:13.527924,0.49999999999998934,0.29182879377431803,0.516012
2022-12-02_07:00:46.571684,0.5016302984700349,-0.3883495145631022,0.496313
2022-12-02_14:59:41.641417,0.30565461029037344,-0.29880478087649376,0.18569
2022-12-06_07:00:12.006565,0.5119913769873419,-0.41356492969395475,0.105923
2022-12-06_07:00:20.337386,0.5661903478026531,-0.16563146997929934,0.047352
2022-12-06_07:01:19.223162,1.4693651233712135,0.20876826722338038,0.487066
2022-12-06_07:01:49.585984,0.5867560771165126,-0.3770423125261768,0.497326
2022-12-06_07:01:50.435215,1.6661959898333745,-0.33514872224549297,0.235811
2022-12-06_07:19:29.477650,0.3300330033003229,-0.2119542178889322,0.434681
2022-12-06_07:19:37.623595,0.33012379642365364,-0.12717253073335488,0.222033
2022-12-06_07:19:52.707052,0.38503850385038785,0.0849617672047609,0.491034
2022-12-06_07:23:51.803773,0.4908644668666584,-0.2544529262086481,0.003223
2022-12-06_07:23:51.806592,0.32679738562091387,-0.2544529262086481,0.000404
2022-12-06_07:24:05.060831,0.9021323127392122,-0.12722646310432406,0.351391
2022-12-06_07:56:08.628382,0.37776578521315773,-0.08456659619451301,0.058225
2022-12-06_10:27:34.393052,0.3143006809848137,0.0,0.94322
2022-12-07_13:10:13.928001,0.3266194882961315,0.0853970964987294,0.738784
2022-12-07_13:20:12.080258,0.4096122337520436,-0.25673940949935137,0.000361
2022-12-07_14:41:35.739963,0.3894297635605115,0.08635578583764403,0.806853
2022-12-08_07:00:00.711562,0.30211480362538623,0.47660311958406254,0.711696
2022-12-08_07:10:24.117783,0.3372681281618828,0.17683465959328348,0.01283
2022-12-08_07:11:43.023774,0.6521122767224163,0.1325673884224443,0.170514
2022-12-08_07:13:27.061576,0.5638567803777805,-0.17574692442883233,0.000703
2022-12-08_07:16:19.192320,0.6961849067112169,0.21949078138718825,0.121938
2022-12-08_07:16:40.218573,0.6107717934480839,0.17497812773403787,0.667309
2022-12-08_07:16:43.058762,0.41528239202657247,-0.08741258741258306,0.82712
2022-12-08_08:03:22.359616,0.3462972828982336,-0.0841042893187538,0.000471
2022-12-08_08:15:10.032382,0.7886435331230235,0.29021558872304176,0.540949
2022-12-08_08:15:15.088884,0.5238344683080154,-0.4571903574397407,0.513283
2022-12-08_08:15:15.094962,0.4446769552707286,-0.4571903574397407,0.507205
2022-12-08_08:15:15.393578,0.4446769552707286,-0.4571903574397407,0.208589
2022-12-08_08:15:22.719008,0.44642857142858094,0.2911813643926786,0.698311
2022-12-09_07:00:41.691890,0.4950495049504955,0.5681818181818121,0.340228
2022-12-09_07:05:45.318170,0.42521260630314917,0.68359375,0.555021
2022-12-09_07:06:54.305700,1.2417638114546437,0.6849315068493178,0.63227
2022-12-09_07:07:14.497527,0.9336361342417332,0.19474196689386325,0.691015
2022-12-09_07:07:21.478003,0.5277707966825806,-0.3891050583657574,0.36671
2022-12-09_07:09:22.193641,0.37406483790523026,0.4868549172346581,0.241578
2022-12-09_07:51:37.437157,0.3145414952818726,-0.09478672985780978,0.513316
2022-12-09_10:39:05.355000,0.44106836559667517,-0.39024390243902474,0.83053
2022-12-09_14:44:10.692876,0.328947368421062,0.189753320683117,0.985826
2022-12-12_07:07:19.601676,0.3026070763501032,0.2854424357754626,0.362044
2022-12-12_07:28:58.936664,0.32065964269354374,0.09433962264151496,0.709317
2022-12-12_08:31:12.270269,0.32545020611847164,0.4448398576512469,0.072261
2022-12-12_08:35:01.135321,0.4111664141960514,0.1784121320249854,0.486288
2022-12-13_07:00:43.122770,0.4318721658389091,0.3527336860670305,0.336435
2022-12-13_09:33:12.605599,0.36472859901308663,-0.2705139765554643,0.022401
2022-12-13_10:50:17.074062,0.4119464469618972,0.5258545135845782,0.875401
2022-12-13_10:51:15.101707,1.0309278350515427,0.4405286343612369,0.502674
2022-12-13_10:51:15.105401,0.9684731094168564,0.4405286343612369,0.49898
2022-12-13_10:51:18.644421,0.8865979381443401,0.35149384885764245,0.302937
2022-12-13_11:53:45.422163,0.42467138523760717,0.0,0.478774
2022-12-13_11:53:46.519560,0.46530447096904126,0.0,0.325281
2022-12-13_13:25:16.515281,0.3053745928338847,0.08613264427217437,0.433859
2022-12-13_14:35:08.001905,0.3095975232198178,-0.17574692442883233,0.503412
2022-12-13_14:44:27.239172,0.37429819089207506,0.08873114463177068,0.167332
2022-12-13_14:47:59.667267,0.35321005609807443,0.267618198037467,0.829993
2022-12-13_14:59:34.468112,0.3920759389187012,-0.17825311942958333,0.678045
2022-12-13_14:59:36.962879,0.7639892628535927,-0.267618198037467,0.268835
2022-12-13_14:59:41.962186,0.577081615828523,-0.17825311942958333,0.04026
2022-12-13_14:59:44.196882,0.349578449516752,0.35650623885918886,0.864699
2022-12-14_08:21:00.621120,0.33291718684977933,-0.1808318264014508,0.384682
2022-12-14_09:06:33.118058,0.3101095720488001,0.08873114463177068,0.125503
2022-12-14_14:28:12.549322,0.31532478452807045,-0.18348623853210455,0.35621
2022-12-15_07:02:55.396301,0.37383177570093906,0.27173913043478937,0.950447
2022-12-15_09:45:35.693502,0.3070624360286489,0.0,0.021092
2022-12-15_11:45:02.322902,0.31678986272438703,0,0
2022-12-15_13:04:39.042192,0.9490940465918918,0.2803738317757043,0.214218
2022-12-15_13:05:03.995490,0.4729148753224388,-0.37383177570093906,0.638621
2022-12-15_13:05:08.717872,0.6436387041407476,0.09337068160597539,0.110355
2022-12-15_13:07:49.935783,0.42571306939123144,-0.27906976744185297,0.22072
2022-12-15_13:10:18.484998,0.3215434083601254,0.09310986964619072,0.013917
2022-12-15_13:10:41.609080,0.3423192126658092,0.09293680297397522,0.008178
2022-12-15_14:25:25.167223,0.49356223175964775,-0.09276437847867136,0.000852
2022-12-15_14:25:29.905378,0.8156256707448017,0.5565862708719838,0.708563
2022-12-15_14:25:33.984786,0.4912430585219951,0.27752081406104967,0.629155
2022-12-15_14:27:13.699851,0.4475703324808178,-0.1846722068328699,0.061034
2022-12-15_14:51:09.730349,0.351966873706,-0.09115770282588365,0.000462
2022-12-16_11:35:24.208554,0.330441966129702,0.0,0.164602
2022-12-16_12:42:04.318279,0.3316749585406287,0.18248175182482562,0.769025
2022-12-16_12:45:33.322092,0.3095975232198178,0.18034265103696878,0.868364
2022-12-16_13:30:06.276569,0.3962460896767439,-0.09182736455464191,0.017421
2022-12-19_07:00:13.563969,0.5356407086938519,-0.7299270072992803,0.559865
2022-12-19_09:14:47.991642,0.31250000000000444,0.0,0.00564
2022-12-19_13:50:03.907559,0.32599837000815146,0.0,0.063846
2022-12-20_07:01:55.806950,0.4668155063933366,-0.1853568118628468,0.004439
2022-12-20_07:02:04.408283,0.4670999187652347,0.18518518518517713,0.329543
2022-12-20_07:02:56.439969,0.32428050263477726,-0.9363295880149725,0.052744
2022-12-20_11:07:21.042637,0.36461331798118835,-0.267618198037467,0.559743
2022-12-20_11:09:14.329301,0.3461538461538405,0.17921146953405742,0.746974
2022-12-22_07:00:21.406131,0.3759398496240518,0.0,0.50594
2022-12-22_07:09:10.460095,0.34078000757289395,0.09107468123861207,0.250905
2022-12-22_10:26:57.144830,0.41137542478983935,0.08873114463177068,0.366518
2022-12-23_07:00:21.118843,0.30597552195823496,0.5484460694698434,0.178555
2022-12-23_07:31:01.276604,0.30367988567345794,0.0,0.285721
2022-12-23_07:49:26.174303,0.33153027394869916,-0.18198362147405778,0.740238
2022-12-23_12:15:46.482374,0.3988208774059254,0.09115770282588365,0.178476
2022-12-23_12:33:24.400972,0.3151812292067957,0.0,0.628937
2022-12-27_07:00:01.215225,0.3154574132492094,-1.9163763066202044,0.083097
2022-12-27_07:00:02.917011,0.776791376030439,1.9163763066202044,0.735429
2022-12-27_07:00:04.812546,0.36352141615298983,-0.8620689655172376,0.839894
2022-12-27_07:00:06.297786,0.7930214115781098,-0.8620689655172376,0.354654
2022-12-27_07:00:06.528665,0.345585925227776,-0.8620689655172376,0.123775
2022-12-27_07:00:31.307867,0.6240249609984483,0.8561643835616417,0.596249
2022-12-27_07:00:35.592338,0.37365716954693706,-0.6831767719897464,0.247861
2022-12-27_07:00:38.042554,0.6241223279762842,0.6831767719897464,0.334525
2022-12-27_07:00:38.420159,0.5299251870324095,0.5115089514066584,0.701963
2022-12-27_07:00:47.787128,0.42240300375469,0.7692307692307665,0.297162
2022-12-27_07:00:51.256513,0.43804755944931717,-0.8554319931565413,0.209021
2022-12-27_07:03:32.646232,0.3578652559514506,0.2535925612848766,0.250801
2022-12-27_07:04:26.244341,0.37094281298299947,-0.6751054852320637,0.479988
2022-12-27_07:08:26.873269,0.30464584920031346,-0.32626427406199365,0.360879
2022-12-27_07:14:00.607499,0.6153846153846176,-0.41425020712511085,0.399695
2022-12-27_07:14:00.608339,0.599907706506686,-0.41425020712511085,0.398855
2022-12-27_07:15:37.617746,0.330760749724357,0.3355704697986628,0.323995
2022-12-27_08:48:44.902350,0.3137747097583965,0.0,0.528962
2022-12-27_08:51:41.370936,0.331178047626568,-0.2608695652173809,0.468405
2022-12-27_08:52:24.173002,0.39382482671708186,-0.2608695652173809,0.104254
2022-12-27_12:40:56.178467,0.4529669334138564,0.0843170320404818,0.550342
2022-12-27_14:54:04.719637,0.30030030030030463,0.34482758620688614,0.663378
2022-12-28_07:02:21.774184,0.458647728953987,-0.35056967572304476,0.028575
2022-12-28_07:31:52.309714,0.4530542102796353,0,0
2022-12-28_07:32:19.514892,0.34145584355114167,0,0
2022-12-28_07:34:47.469693,0.37234903674923103,0,0
2022-12-28_07:35:04.343071,0.3924775143090864,0,0
2022-12-28_07:52:50.937625,0.3064021931946437,-0.1848428835489857,0.370481
2022-12-28_07:55:41.694535,0.3072445019404846,0.09259259259259967,0.114242
2022-12-28_07:57:52.523491,0.32102728731941976,0.18433179723502668,0.657842
2022-12-28_07:58:18.698060,0.30645161290323575,-0.2777777777777768,0.504571
2022-12-28_08:28:03.559014,0.45961917268548813,0.18604651162790198,0.893704
2022-12-28_08:32:00.213345,0.3494757863205189,0.1865671641791078,0.715095
2022-12-28_08:39:16.875622,0.4342017368069495,0.4761904761904745,0.614511
2022-12-28_08:39:16.876014,0.6817426005986116,0.4761904761904745,0.614119
2022-12-28_08:39:16.876692,0.9983361064891838,0.4761904761904745,0.613441
2022-12-28_08:46:15.175348,0.31793842034806286,-0.6704980842911823,0.647526
2022-12-28_08:58:02.041060,0.36225917997694257,-0.18621973929235924,0.031381
2022-12-28_09:02:37.297434,0.31456953642383656,-0.09398496240602405,0.158856
2022-12-28_09:28:10.459261,0.3102040816326479,-0.09174311926605228,0.904391
2022-12-28_09:29:05.061830,0.5538361296628214,-0.18365472910928382,0.943486
2022-12-29_07:00:00.525870,1.0452961672473782,-0.8746355685131268,0.343313
2022-12-29_07:00:52.826003,0.31678986272438703,-0.39254170755642637,0.790797
2022-12-29_07:00:58.577131,0.5291005291005346,0.19627085377822429,0.270167
2022-12-29_07:02:56.582991,0.33801814623732884,-0.7912957467853587,0.127672
2022-12-29_07:04:22.442226,0.6963533076782102,-0.3984063745019917,0.00642
2022-12-29_07:04:53.074632,0.32804811372335596,-0.29940119760478723,0.470057
2022-12-29_07:44:08.601735,0.35055350553505615,-0.49999999999998934,0.007243
2022-12-29_09:04:38.805868,0.34105187578532536,-0.09861932938854956,0.002606
2022-12-29_09:04:41.838037,0.3049874416935827,0.09852216748769127,0.897766
2022-12-29_09:04:43.889393,0.4125560538116524,0.19704433497536034,0.062963
2022-12-29_09:04:43.917547,0.35842293906809264,0.19704433497536034,0.034809
2022-12-29_09:06:01.098760,0.34154233327341466,0.19762845849802257,0.194799
2022-12-29_09:06:08.140233,0.39554117224021024,-0.29644268774704496,0.150397
2022-12-29_09:11:17.782319,0.4154624277456609,0.0,0.000655
2022-12-29_09:18:07.031487,0.4592016955139444,0.19120458891013214,0.008828
2022-12-29_09:18:18.407827,0.42283298097252064,-0.4793863854266611,0.004952
2022-12-29_09:18:37.964595,0.35211267605634866,-0.481695568400764,0.470406
2022-12-29_09:20:58.301240,0.36470996873914086,-0.2876318312559967,0.046932
2022-12-29_09:21:48.954086,0.3302624717538727,-0.19212295869357465,0.299948
2022-12-29_09:21:59.414806,0.3147403392201431,-0.19249278152069227,0.591512
2022-12-29_09:23:34.618244,0.3140265177948409,0.09615384615384581,0.098063
2022-12-29_09:37:35.467370,0.3936303453211609,0.1945525291828787,0.125326
2022-12-29_09:37:37.301106,0.35650623885918886,0.1945525291828787,0.29159
2022-12-29_10:11:22.844793,0.3820771101076703,0.09460737937558861,0.000327
2022-12-29_10:11:34.030060,0.34602076124568004,0.18885741265344258,0.014551
2022-12-29_10:12:51.100522,0.34482758620688614,-0.28248587570620654,0.147068
2022-12-29_11:02:36.662479,0.5255127987794594,0.18331805682860747,0.36261
2022-12-29_11:06:43.432912,0.4237288135593209,0.1845018450184588,0.461764
2022-12-29_11:31:20.945967,0.30848329048842604,0.0,0.089812
2022-12-29_11:41:22.820517,0.3672612801678854,-0.1890359168241984,0.004357
2022-12-29_11:42:03.588817,0.3145753233135373,0.3780718336483968,0.548138
2022-12-29_11:53:15.732354,0.4495159059474396,0.18691588785046953,0.816928
2022-12-29_12:25:31.948973,0.5576542543622942,0.09551098376312517,0.39832
2022-12-29_12:41:37.221012,0.3210845522654271,-0.18885741265344258,0.920899
2022-12-29_12:56:03.778926,0.35848718408317826,0.0945179584120881,0.016726
2022-12-29_13:38:24.642320,0.37037037037037646,0.0,0.000661
2022-12-29_13:38:29.641493,0.40521494009866377,0.0,0.000637
2022-12-29_14:25:10.061133,0.7634943181818121,0.09319664492077884,0.228723
2022-12-29_14:45:19.489772,0.3058654192155341,-0.09416195856872811,0.010685
2022-12-30_07:00:02.779216,0.5434782608695565,0.46511627906977715,0.963696
2022-12-30_07:01:05.669972,0.4460303300624524,-0.09225092250921829,0.133172
2022-12-30_07:01:23.067763,0.3028683413504263,-0.3696857670979714,0.213846
2022-12-30_07:02:38.748602,0.32114183764495596,0.18552875695732052,0.066506
2022-12-30_07:02:41.494299,0.30270655270654423,0.37105751391466324,0.379882
2022-12-30_07:04:51.955397,0.3202277174879864,0.18518518518517713,0.943148
2022-12-30_07:06:34.507133,0.3441405542474296,0.09302325581395099,0.159886
2022-12-30_07:06:35.932725,0.5260293850897879,-0.09302325581395099,0.435444
2022-12-30_07:08:07.696618,0.3090909090909033,0.09319664492077884,0.399025
2022-12-30_07:10:11.448039,0.3610108303249149,-0.4655493482309092,0.573176
2023-01-02_07:00:04.004047,1.379310344827589,-0.4608294930875667,0.568796
2023-01-02_07:00:04.169756,0.5977796754910392,-0.4608294930875667,0.403087
2023-01-02_07:00:04.295065,0.39471426119788156,-0.4608294930875667,0.277778
2023-01-02_07:00:07.629139,0.6837606837606813,-0.2759889604415866,0.428332
2023-01-02_07:00:08.275881,0.5119453924914641,-0.2759889604415866,0.06518
2023-01-02_07:00:17.588853,0.3943758573388134,-0.2759889604415866,0.015544
2023-01-02_07:00:18.849731,0.44414075845575773,0.2759889604415866,0.791392
2023-01-02_07:00:22.091006,0.6490179333902724,0.2759889604415866,0.619119
2023-01-02_07:00:55.907270,0.6560773480662974,-0.09199632014720294,0.706646
2023-01-02_07:02:30.727537,0.3633846686277975,-0.1818181818181719,0.159855
2023-01-02_07:07:11.567467,0.31255426289287236,0.09157509157509125,0.57177
2023-01-02_13:08:37.297299,0.30211480362538623,0.0914076782449813,0.011189
2023-01-02_13:12:09.055040,0.3021655195568185,-0.09149130832570851,0.197084
2023-01-02_14:31:18.131453,0.4416816620317343,0.09009009009008917,0.501459
2023-01-03_07:02:50.665012,0.3406878650227041,0.6311992786294018,0.575092
2023-01-03_07:15:05.122973,0.43600124571785415,0.08865248226950229,0.420807
2023-01-03_07:17:00.690768,0.3779527559055085,0.08912655971480277,0.938629
2023-01-03_07:17:00.771694,0.3618058832782767,0.08912655971480277,0.857703
