10:15:24.154;IZENR;53.150;20;ALB            ;ZIRAAT         ;;;1,063.00;1013377;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013378;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013379;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013380;;128
10:15:24.154;IZENR;53.150;35;ALB            ;HALK           ;;;1,860.25;1013381;;128
10:15:35.090;DERIM;19.650;225;GARANTI        ;HALK           ;;;4,421.25;1013382;;1
10:15:35.090;DERIM;19.640;775;INFO           ;HALK           ;;;15,221.00;1013383;;1
10:15:35.090;ASGYO;24.660;509;ALNUS          ;HALK           ;;;12,551.94;1013384;;1
10:15:24.154;IZENR;53.150;36;ALB            ;ZIRAAT         ;;;1,913.40;1013385;;128
10:15:24.154;IZENR;53.150;4;ALB            ;IS             ;;;212.60;1013386;;128
10:15:24.154;IZENR;53.150;35;ALB            ;ZIRAAT         ;;;1,860.25;1013387;;128
10:15:24.154;IZENR;53.150;35;ALB            ;VAKIF          ;;;1,860.25;1013388;;128
10:15:24.154;IZENR;53.150;35;ALB            ;ZIRAAT         ;;;1,860.25;1013389;;128
10:15:35.092;SDTTR;374.300;102;ZIRAAT         ;DENIZ          ;;;38,178.60;1013390;;0
10:15:24.154;IZENR;53.150;36;ALB            ;GARANTI        ;;;1,913.40;1013391;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013392;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013393;;128
10:15:24.154;IZENR;53.150;35;ALB            ;ZIRAAT         ;;;1,860.25;1013394;;128
10:15:35.094;KZGYO;25.100;1;AHLATCI        ;HALK           ;;;25.Eki;1013395;;1
10:15:24.154;IZENR;53.150;35;ALB            ;ZIRAAT         ;;;1,860.25;1013396;;128
10:15:24.154;IZENR;53.150;10;ALB            ;AK             ;;;531.50;1013397;;128
10:15:24.154;IZENR;53.150;36;ALB            ;AK             ;;;1,913.40;1013398;;128
10:15:35.096;SISE;52.700;120;IS             ;TACIRLER       ;;;6,324.00;1013399;;0
10:15:24.154;IZENR;53.150;14;ALB            ;AK             ;;;744.10;1013400;;128
10:15:24.154;IZENR;53.150;20;ALB            ;AK             ;;;1,063.00;1013401;;128
10:15:24.154;IZENR;53.150;35;ALB            ;VAKIF          ;;;1,860.25;1013402;;128
10:15:24.154;IZENR;53.150;10;ALB            ;YAPI KREDI     ;;;531.50;1013403;;128
10:15:24.154;IZENR;53.150;36;ALB            ;IS             ;;;1,913.40;1013404;;128
10:15:24.154;IZENR;53.150;35;ALB            ;DENIZ          ;;;1,860.25;1013405;;128
10:15:24.154;IZENR;53.150;13;ALB            ;VAKIF          ;;;690.95;1013406;;128
10:15:24.154;IZENR;53.150;36;ALB            ;DENIZ          ;;;1,913.40;1013407;;128
10:15:24.154;IZENR;53.150;36;ALB            ;IS             ;;;1,913.40;1013408;;128
10:15:24.154;IZENR;53.150;36;ALB            ;GARANTI        ;;;1,913.40;1013409;;128
10:15:24.154;IZENR;53.150;36;ALB            ;IS             ;;;1,913.40;1013410;;128
10:15:24.154;IZENR;53.150;36;ALB            ;GARANTI        ;;;1,913.40;1013411;;128
10:15:24.154;IZENR;53.150;14;ALB            ;INFO           ;;;744.10;1013412;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013413;;128
10:15:24.154;IZENR;53.150;1;ALB            ;IS             ;;;53.15;1013414;;128
10:15:24.154;IZENR;53.150;36;ALB            ;MEKSA          ;;;1,913.40;1013415;;128
